date,time,deg_c,do_percent,spc_uS_cm,pH,FNU,tss_mg_L,bga_pe_RFU,bga_pe_ug_L,chl_RFU,chl_ug_L,dep_m,effluent_discharging,salinity
12/15/23,04:26:31PM,16.768,68,50162,8.3,0.58,0,-0.33,-0.93,0.04,0.17,0.043,,
12/15/23,04:26:32PM,16.768,67.7,50161,8.3,0.58,0,-0.34,-0.94,0.05,0.19,0.038,,
12/15/23,04:26:33PM,16.769,67.4,50161,8.3,0.56,0,-0.34,-0.96,0.05,0.18,0.038,,
12/15/23,04:26:34PM,16.769,67.2,50160,8.3,0.54,0,-0.34,-0.96,0.05,0.19,0.038,,
12/15/23,04:26:35PM,16.769,67,50160,8.31,0.55,0,-0.33,-0.92,0.04,0.17,0.038,,
12/15/23,04:26:36PM,16.769,66.8,50160,8.31,0.54,0,-0.33,-0.92,0.05,0.19,0.038,,
12/15/23,04:26:37PM,16.769,66.7,50160,8.31,0.55,0,-0.33,-0.92,0.04,0.17,0.038,,
12/15/23,04:26:38PM,16.769,66.5,50160,8.31,0.56,0,-0.33,-0.92,0.03,0.14,0.038,,
12/15/23,04:26:39PM,16.769,66.4,50160,8.31,0.54,0,-0.33,-0.93,0.04,0.15,0.038,,
12/15/23,04:26:40PM,16.769,66.3,50160,8.31,0.54,0,-0.32,-0.91,0.04,0.18,0.038,,
12/15/23,04:26:41PM,16.769,66.2,50160,8.31,0.55,0,-0.33,-0.94,0.04,0.15,0.038,,
12/15/23,04:26:42PM,16.77,66.1,50159,8.32,0.52,0,-0.34,-0.95,0.04,0.15,0.038,,
12/15/23,04:26:43PM,16.77,66,50159,8.32,0.51,0,-0.34,-0.96,0.04,0.14,0.038,,
12/15/23,04:26:44PM,16.77,66,50159,8.32,0.5,0,-0.36,-1.01,0.03,0.14,0.038,,
12/15/23,04:26:45PM,16.77,65.9,50159,8.32,0.52,0,-0.36,-1,0.04,0.15,0.038,,
12/15/23,04:26:46PM,16.77,65.8,50159,8.32,0.5,0,-0.37,-1.04,0.04,0.16,0.038,,
12/15/23,04:26:47PM,16.77,65.7,50159,8.32,0.5,0,-0.38,-1.06,0.05,0.19,0.038,,
12/15/23,04:26:48PM,16.77,65.7,50159,8.32,0.49,0,-0.38,-1.06,0.05,0.19,0.038,,
12/15/23,04:26:49PM,16.77,65.6,50159,8.32,0.48,0,-0.39,-1.08,0.06,0.22,0.038,,
12/15/23,04:26:50PM,16.77,65.6,50158,8.32,0.45,0,-0.38,-1.07,0.06,0.23,0.038,,
12/15/23,04:26:51PM,16.771,65.5,50158,8.32,0.45,0,-0.38,-1.06,0.05,0.2,0.038,,
12/15/23,04:26:52PM,16.771,65.5,50158,8.32,0.43,0,-0.38,-1.07,0.05,0.2,0.038,,
12/15/23,04:26:53PM,16.771,65.5,50157,8.32,0.43,0,-0.38,-1.06,0.05,0.18,0.038,,
12/15/23,04:26:54PM,16.771,65.4,50157,8.32,0.42,0,-0.4,-1.11,0.04,0.17,0.038,,
12/15/23,04:26:55PM,16.771,65.4,50156,8.32,0.41,0,-0.41,-1.15,0.04,0.15,0.038,,
12/15/23,04:26:56PM,16.771,65.4,50156,8.32,0.42,0,-0.41,-1.15,0.04,0.15,0.038,,
12/15/23,04:26:57PM,16.771,65.3,50156,8.32,0.42,0,-0.41,-1.16,0.03,0.13,0.038,,
12/15/23,04:26:58PM,16.771,65.3,50156,8.32,0.42,0,-0.42,-1.17,0.03,0.12,0.038,,
12/15/23,04:26:59PM,16.771,65.3,50156,8.32,0.43,0,-0.41,-1.16,0.03,0.14,0.038,,
12/15/23,04:27:00PM,16.772,65.3,50156,8.32,0.4,0,-0.41,-1.16,0.03,0.1,0.038,,
12/15/23,04:27:01PM,16.772,65.3,50155,8.32,0.41,0,-0.41,-1.15,0.03,0.11,0.038,,
12/15/23,04:27:02PM,16.772,65.3,50156,8.32,0.4,0,-0.4,-1.11,0.03,0.14,0.038,,
12/15/23,04:27:03PM,16.772,65.2,50155,8.32,0.41,0,-0.38,-1.07,0.05,0.18,0.037,,
12/15/23,04:27:04PM,16.772,65.2,50155,8.32,0.41,0,-0.38,-1.07,0.05,0.19,0.037,,
12/15/23,04:27:05PM,16.772,65.2,50155,8.32,0.4,0,-0.37,-1.02,0.05,0.19,0.037,,
12/15/23,04:27:06PM,16.772,65.2,50155,8.32,0.39,0,-0.35,-0.98,0.06,0.24,0.037,,
12/15/23,04:27:07PM,16.772,65.2,50155,8.32,0.39,0,-0.35,-0.99,0.06,0.24,0.037,,
12/15/23,04:27:08PM,16.772,65.2,50155,8.32,0.37,0,-0.35,-0.99,0.07,0.26,0.037,,
12/15/23,04:27:09PM,16.772,65.2,50155,8.32,0.37,0,-0.36,-1,0.06,0.26,0.037,,
12/15/23,04:27:10PM,16.772,65.2,50155,8.32,0.37,0,-0.36,-1.02,0.06,0.23,0.037,,
12/15/23,04:27:11PM,16.772,65.2,50154,8.32,0.38,0,-0.37,-1.04,0.06,0.23,0.037,,
12/15/23,04:27:12PM,16.772,65.2,50154,8.32,0.38,0,-0.37,-1.04,0.06,0.22,0.037,,
12/15/23,04:27:13PM,16.773,65.1,50155,8.32,0.38,0,-0.36,-1.01,0.05,0.22,0.037,,
12/15/23,04:27:14PM,16.773,65.1,50154,8.32,0.38,0,-0.35,-0.99,0.05,0.19,0.037,,
12/15/23,04:27:15PM,16.773,65.1,50154,8.32,0.43,0,-0.35,-0.97,0.05,0.21,0.038,,
12/15/23,04:27:16PM,16.773,65.1,50154,8.32,0.42,0,-0.35,-0.98,0.06,0.23,0.037,,
12/15/23,04:27:17PM,16.773,65.1,50153,8.32,0.42,0,-0.37,-1.02,0.06,0.23,0.037,,
12/15/23,04:27:18PM,16.773,65.1,50154,8.32,0.42,0,-0.37,-1.04,0.05,0.22,0.037,,
12/15/23,04:27:19PM,16.773,65.1,50153,8.32,0.41,0,-0.38,-1.06,0.05,0.2,0.037,,
12/15/23,04:27:20PM,16.773,65.1,50153,8.32,0.41,0,-0.37,-1.03,0.05,0.19,0.037,,
12/15/23,04:27:21PM,16.773,65.1,50153,8.32,0.42,0,-0.36,-1,0.05,0.2,0.037,,
12/15/23,04:27:22PM,16.774,65.1,50153,8.32,0.43,0,-0.36,-1,0.05,0.21,0.038,,
12/15/23,04:27:23PM,16.774,65.1,50153,8.32,0.43,0,-0.35,-0.99,0.05,0.21,0.038,,
12/15/23,04:27:24PM,16.774,65.1,50153,8.32,0.45,0,-0.36,-1,0.05,0.18,0.038,,
12/15/23,04:27:25PM,16.774,65.1,50153,8.32,0.44,0,-0.36,-1.02,0.04,0.17,0.038,,
12/15/23,04:27:26PM,16.774,65.1,50154,8.32,0.44,0,-0.37,-1.04,0.04,0.14,0.038,,
12/15/23,04:27:27PM,16.774,65.1,50154,8.32,0.45,0,-0.38,-1.06,0.03,0.12,0.038,,
12/15/23,04:27:28PM,16.774,65,50154,8.32,0.44,0,-0.37,-1.05,0.03,0.12,0.038,,
12/15/23,04:27:29PM,16.775,65,50153,8.32,0.41,0,-0.36,-1.01,0.03,0.1,0.038,,
12/15/23,04:27:30PM,16.775,65,50154,8.33,0.44,0,-0.37,-1.03,0.03,0.14,0.038,,
12/15/23,04:27:31PM,16.775,65,50154,8.33,0.51,0,-0.37,-1.03,0.04,0.17,0.038,,
12/15/23,04:27:32PM,16.775,65,50154,8.33,0.51,0,-0.38,-1.06,0.04,0.15,0.038,,
12/15/23,04:27:33PM,16.775,65,50154,8.33,0.51,0,-0.38,-1.07,0.04,0.16,0.038,,
12/15/23,04:27:34PM,16.775,65,50154,8.33,0.51,0,-0.39,-1.09,0.04,0.15,0.038,,
12/15/23,04:27:35PM,16.775,65,50154,8.33,0.5,0,-0.38,-1.07,0.05,0.18,0.038,,
12/15/23,04:27:36PM,16.775,65,50153,8.33,0.51,0,-0.38,-1.06,0.05,0.21,0.038,,
12/15/23,04:27:37PM,16.775,65,50153,8.33,0.51,0,-0.37,-1.04,0.06,0.25,0.038,,
12/15/23,04:27:38PM,16.775,65,50154,8.33,0.51,0,-0.37,-1.04,0.07,0.27,0.038,,
12/15/23,04:27:39PM,16.776,65,50153,8.33,0.51,0,-0.37,-1.05,0.07,0.26,0.038,,
12/15/23,04:27:40PM,16.776,65,50153,8.33,0.51,0,-0.38,-1.07,0.07,0.28,0.038,,
12/15/23,04:27:41PM,16.776,65,50153,8.33,0.5,0,-0.4,-1.11,0.07,0.26,0.038,,
12/15/23,04:27:42PM,16.776,65,50153,8.33,0.5,0,-0.39,-1.1,0.06,0.26,0.038,,
12/15/23,04:27:43PM,16.776,65,50152,8.33,0.51,0,-0.39,-1.09,0.06,0.26,0.038,,
12/15/23,04:27:44PM,16.776,65,50152,8.33,0.49,0,-0.39,-1.1,0.06,0.25,0.038,,
12/15/23,04:27:45PM,16.776,65,50152,8.33,0.46,0,-0.38,-1.05,0.06,0.25,0.038,,
12/15/23,04:27:46PM,16.776,65,50153,8.33,0.41,0,-0.37,-1.04,0.06,0.23,0.038,,
12/15/23,04:27:47PM,16.776,65,50153,8.33,0.39,0,-0.38,-1.08,0.05,0.2,0.038,,
12/15/23,04:27:48PM,16.776,65,50153,8.33,0.4,0,-0.38,-1.07,0.05,0.19,0.038,,
12/15/23,04:27:49PM,16.777,64.9,50153,8.33,0.41,0,-0.37,-1.03,0.05,0.2,0.038,,
12/15/23,04:27:50PM,16.777,64.9,50153,8.33,0.44,0,-0.37,-1.04,0.05,0.2,0.038,,
12/15/23,04:27:51PM,16.777,64.9,50153,8.33,0.45,0,-0.37,-1.03,0.05,0.22,0.038,,
12/15/23,04:27:52PM,16.777,64.9,50153,8.33,0.44,0,-0.36,-1.01,0.06,0.22,0.038,,
12/15/23,04:27:53PM,16.777,64.9,50154,8.33,0.43,0,-0.37,-1.04,0.05,0.21,0.038,,
12/15/23,04:27:54PM,16.777,64.9,50154,8.33,0.41,0,-0.38,-1.07,0.06,0.24,0.038,,
12/15/23,04:27:55PM,16.778,64.9,50155,8.33,0.41,0,-0.38,-1.06,0.06,0.25,0.038,,
12/15/23,04:27:56PM,16.778,64.9,50155,8.33,0.41,0,-0.38,-1.08,0.06,0.24,0.038,,
12/15/23,04:27:57PM,16.778,64.9,50156,8.33,0.4,0,-0.38,-1.07,0.06,0.25,0.038,,
12/15/23,04:27:58PM,16.778,64.9,50156,8.33,0.39,0,-0.39,-1.09,0.07,0.26,0.038,,
12/15/23,04:27:59PM,16.778,64.9,50156,8.33,0.4,0,-0.4,-1.11,0.06,0.24,0.038,,
12/15/23,04:28:00PM,16.779,64.9,50157,8.33,0.39,0,-0.39,-1.09,0.06,0.23,0.038,,
12/15/23,04:28:01PM,16.779,64.9,50158,8.33,0.39,0,-0.39,-1.1,0.05,0.21,0.038,,
12/15/23,04:28:02PM,16.779,64.9,50158,8.33,0.39,0,-0.39,-1.1,0.05,0.19,0.038,,
12/15/23,04:28:03PM,16.779,64.9,50159,8.33,0.4,0,-0.4,-1.13,0.04,0.16,0.038,,
12/15/23,04:28:04PM,16.78,64.9,50159,8.33,0.38,0,-0.41,-1.14,0.05,0.19,0.038,,
12/15/23,04:28:05PM,16.78,64.8,50159,8.33,0.37,0,-0.41,-1.15,0.04,0.17,0.038,,
12/15/23,04:28:06PM,16.78,64.8,50159,8.33,0.36,0,-0.4,-1.11,0.04,0.15,0.038,,
12/15/23,04:28:07PM,16.781,64.8,50159,8.33,0.37,0,-0.4,-1.13,0.04,0.15,0.038,,
12/15/23,04:28:08PM,16.781,64.8,50158,8.33,0.4,0,-0.4,-1.12,0.04,0.15,0.038,,
12/15/23,04:28:09PM,16.782,64.8,50158,8.33,0.41,0,-0.4,-1.11,0.04,0.15,0.038,,
12/15/23,04:28:10PM,16.782,64.8,50157,8.33,0.42,0,-0.4,-1.11,0.05,0.2,0.038,,
12/15/23,04:28:11PM,16.782,64.8,50157,8.33,0.42,0,-0.4,-1.11,0.05,0.22,0.038,,
12/15/23,04:28:12PM,16.782,64.8,50157,8.33,0.42,0,-0.39,-1.09,0.05,0.21,0.038,,
12/15/23,04:28:13PM,16.783,64.8,50156,8.33,0.43,0,-0.39,-1.09,0.05,0.2,0.038,,
12/15/23,04:28:14PM,16.783,64.7,50156,8.33,0.43,0,-0.38,-1.07,0.06,0.23,0.038,,
12/15/23,04:28:15PM,16.783,64.7,50155,8.33,0.44,0,-0.37,-1.04,0.06,0.23,0.038,,
12/15/23,04:28:16PM,16.783,64.7,50155,8.33,0.43,0,-0.37,-1.02,0.06,0.24,0.038,,
12/15/23,04:28:17PM,16.783,64.7,50154,8.33,0.43,0,-0.36,-1.01,0.07,0.27,0.038,,
12/15/23,04:28:18PM,16.784,64.7,50154,8.33,0.43,0,-0.35,-0.99,0.08,0.3,0.038,,
12/15/23,04:28:19PM,16.784,64.7,50154,8.33,0.42,0,-0.35,-0.97,0.08,0.31,0.038,,
12/15/23,04:28:20PM,16.784,64.7,50154,8.33,0.41,0,-0.35,-0.98,0.07,0.3,0.038,,
12/15/23,04:28:21PM,16.784,64.7,50154,8.33,0.4,0,-0.36,-1,0.07,0.26,0.038,,
12/15/23,04:28:22PM,16.784,64.6,50154,8.33,0.39,0,-0.36,-1,0.06,0.24,0.038,,
12/15/23,04:28:23PM,16.784,64.6,50153,8.33,0.37,0,-0.37,-1.05,0.07,0.28,0.038,,
12/15/23,04:28:24PM,16.784,64.6,50153,8.33,0.36,0,-0.37,-1.03,0.07,0.3,0.038,,
12/15/23,04:28:25PM,16.784,64.6,50152,8.33,0.36,0,-0.38,-1.07,0.07,0.29,0.038,,
12/15/23,04:28:26PM,16.785,64.6,50152,8.33,0.35,0,-0.39,-1.09,0.07,0.28,0.038,,
12/15/23,04:28:27PM,16.785,64.6,50152,8.33,0.35,0,-0.4,-1.13,0.06,0.26,0.038,,
12/15/23,04:28:28PM,16.785,64.6,50152,8.33,0.33,0,-0.41,-1.15,0.05,0.21,0.038,,
12/15/23,04:28:29PM,16.785,64.6,50152,8.33,0.32,0,-0.41,-1.15,0.04,0.15,0.038,,
12/15/23,04:28:30PM,16.785,64.5,50152,8.33,0.32,0,-0.42,-1.16,0.03,0.14,0.038,,
12/15/23,04:28:31PM,16.785,64.5,50152,8.33,0.32,0,-0.41,-1.15,0.04,0.15,0.038,,
12/15/23,04:28:32PM,16.785,64.5,50152,8.33,0.31,0,-0.4,-1.13,0.04,0.14,0.038,,
12/15/23,04:28:33PM,16.785,64.5,50151,8.33,0.32,0,-0.41,-1.16,0.03,0.12,0.038,,
12/15/23,04:28:34PM,16.785,64.5,50151,8.33,0.32,0,-0.42,-1.17,0.02,0.1,0.038,,
12/15/23,04:28:35PM,16.785,64.5,50151,8.33,0.33,0,-0.44,-1.22,0.02,0.09,0.038,,
12/15/23,04:28:36PM,16.785,64.5,50151,8.33,0.34,0,-0.45,-1.25,0.02,0.09,0.037,,
12/15/23,04:28:37PM,16.785,64.5,50151,8.33,0.34,0,-0.46,-1.28,0.02,0.06,0.037,,
12/15/23,04:28:38PM,16.785,64.5,50151,8.33,0.35,0,-0.47,-1.31,0.01,0.04,0.037,,
12/15/23,04:28:39PM,16.785,64.5,50151,8.33,0.35,0,-0.47,-1.32,0.01,0.05,0.037,,
12/15/23,04:28:40PM,16.785,64.5,50151,8.33,0.35,0,-0.48,-1.35,0.02,0.08,0.037,,
12/15/23,04:28:41PM,16.785,64.4,50151,8.33,0.36,0,-0.48,-1.35,0.02,0.09,0.037,,
12/15/23,04:28:42PM,16.785,64.4,50150,8.33,0.37,0,-0.47,-1.32,0.02,0.08,0.037,,
12/15/23,04:28:43PM,16.785,64.4,50150,8.33,0.38,0,-0.48,-1.35,0.01,0.06,0.037,,
12/15/23,04:28:44PM,16.786,64.4,50150,8.33,0.39,0,-0.47,-1.32,0.02,0.09,0.037,,
12/15/23,04:28:45PM,16.786,64.4,50149,8.33,0.39,0,-0.47,-1.31,0.02,0.1,0.037,,
12/15/23,04:28:46PM,16.786,64.4,50150,8.33,0.39,0,-0.46,-1.29,0.02,0.09,0.037,,
12/15/23,04:28:47PM,16.786,64.4,50150,8.33,0.4,0,-0.45,-1.27,0.02,0.07,0.037,,
12/15/23,04:28:48PM,16.786,64.4,50150,8.33,0.4,0,-0.47,-1.31,0.03,0.1,0.037,,
12/15/23,04:28:49PM,16.786,64.4,50150,8.33,0.4,0,-0.46,-1.3,0.03,0.12,0.037,,
12/15/23,04:28:50PM,16.786,64.4,50150,8.33,0.41,0,-0.46,-1.29,0.03,0.13,0.037,,
12/15/23,04:28:51PM,16.786,64.4,50150,8.33,0.41,0,-0.46,-1.3,0.03,0.11,0.037,,
12/15/23,04:28:52PM,16.786,64.4,50150,8.33,0.41,0,-0.46,-1.3,0.03,0.1,0.037,,
12/15/23,04:28:53PM,16.786,64.3,50151,8.33,0.41,0,-0.47,-1.32,0.02,0.09,0.037,,
12/15/23,04:28:54PM,16.786,64.3,50150,8.33,0.41,0,-0.46,-1.29,0.03,0.1,0.037,,
12/15/23,04:28:55PM,16.786,64.3,50150,8.33,0.41,0,-0.47,-1.3,0.02,0.08,0.037,,
12/15/23,04:28:56PM,16.786,64.3,50150,8.33,0.41,0,-0.45,-1.26,0.02,0.09,0.037,,
12/15/23,04:28:57PM,16.786,64.3,50150,8.33,0.4,0,-0.45,-1.26,0.02,0.08,0.037,,
12/15/23,04:28:58PM,16.786,64.3,50150,8.33,0.4,0,-0.45,-1.26,0.02,0.1,0.037,,
12/15/23,04:28:59PM,16.786,64.3,50150,8.33,0.38,0,-0.44,-1.24,0.02,0.08,0.037,,
12/15/23,04:29:00PM,16.786,64.3,50150,8.33,0.39,0,-0.43,-1.21,0.03,0.12,0.037,,
12/15/23,04:29:01PM,16.787,64.3,50150,8.33,0.39,0,-0.44,-1.22,0.03,0.11,0.038,,
12/15/23,04:29:02PM,16.787,64.3,50150,8.33,0.39,0,-0.44,-1.24,0.03,0.12,0.038,,
12/15/23,04:29:03PM,16.787,64.3,50150,8.33,0.39,0,-0.44,-1.23,0.04,0.16,0.037,,
12/15/23,04:29:04PM,16.787,64.3,50150,8.33,0.39,0,-0.44,-1.23,0.04,0.18,0.037,,
12/15/23,04:29:05PM,16.787,64.3,50150,8.33,0.38,0,-0.44,-1.22,0.04,0.18,0.037,,
12/15/23,04:29:06PM,16.787,64.3,50150,8.33,0.38,0,-0.44,-1.24,0.04,0.14,0.037,,
12/15/23,04:29:07PM,16.787,64.2,50149,8.33,0.37,0,-0.44,-1.23,0.03,0.12,0.037,,
12/15/23,04:29:08PM,16.787,64.2,50149,8.33,0.37,0,-0.44,-1.23,0.04,0.14,0.038,,
12/15/23,04:29:09PM,16.787,64.2,50150,8.33,0.37,0,-0.44,-1.23,0.04,0.17,0.037,,
12/15/23,04:29:10PM,16.787,64.2,50149,8.33,0.38,0,-0.43,-1.21,0.05,0.18,0.038,,
12/15/23,04:29:11PM,16.787,64.2,50149,8.33,0.39,0,-0.42,-1.18,0.05,0.19,0.038,,
12/15/23,04:29:12PM,16.787,64.2,50149,8.33,0.41,0,-0.42,-1.17,0.05,0.21,0.038,,
12/15/23,04:29:13PM,16.787,64.2,50149,8.33,0.44,0,-0.41,-1.14,0.06,0.22,0.038,,
12/15/23,04:29:14PM,16.787,64.2,50148,8.33,0.47,0,-0.39,-1.1,0.05,0.21,0.038,,
12/15/23,04:29:15PM,16.787,64.2,50148,8.33,0.51,0,-0.39,-1.09,0.06,0.22,0.038,,
12/15/23,04:29:16PM,16.788,64.2,50148,8.33,0.55,0,-0.37,-1.04,0.06,0.23,0.038,,
12/15/23,04:29:17PM,16.788,64.2,50148,8.33,0.59,0,-0.37,-1.04,0.07,0.26,0.038,,
12/15/23,04:29:18PM,16.788,64.2,50148,8.33,0.62,0,-0.38,-1.05,0.07,0.28,0.038,,
12/15/23,04:29:19PM,16.788,64.2,50149,8.33,0.62,0,-0.37,-1.04,0.07,0.29,0.038,,
12/15/23,04:29:20PM,16.788,64.2,50149,8.33,0.63,0,-0.36,-1,0.07,0.28,0.038,,
12/15/23,04:29:21PM,16.788,64.2,50149,8.33,0.65,0,-0.34,-0.95,0.08,0.33,0.038,,
12/15/23,04:29:22PM,16.788,64.2,50149,8.33,0.66,0,-0.35,-0.99,0.08,0.33,0.038,,
12/15/23,04:29:23PM,16.788,64.2,50149,8.33,0.66,0,-0.35,-0.98,0.09,0.35,0.038,,
12/15/23,04:29:24PM,16.788,64.2,50149,8.33,0.66,0,-0.35,-0.97,0.09,0.38,0.038,,
12/15/23,04:29:25PM,16.788,64.2,50149,8.33,0.66,0,-0.34,-0.96,0.09,0.38,0.038,,
12/15/23,04:29:26PM,16.788,64.2,50149,8.33,0.66,0,-0.34,-0.97,0.09,0.36,0.038,,
12/15/23,04:29:27PM,16.788,64.2,50149,8.33,0.64,0,-0.35,-0.97,0.09,0.35,0.038,,
12/15/23,04:29:28PM,16.788,64.2,50149,8.33,0.63,0,-0.36,-1.01,0.1,0.38,0.038,,
12/15/23,04:29:29PM,16.788,64.1,50149,8.33,0.62,0,-0.35,-0.98,0.09,0.35,0.038,,
12/15/23,04:29:30PM,16.788,64.1,50148,8.33,0.59,0,-0.34,-0.94,0.08,0.33,0.038,,
12/15/23,04:29:31PM,16.788,64.1,50148,8.33,0.57,0,-0.34,-0.94,0.08,0.31,0.038,,
12/15/23,04:29:32PM,16.788,64.1,50148,8.33,0.54,0,-0.34,-0.94,0.07,0.27,0.038,,
12/15/23,04:29:33PM,16.788,64.1,50148,8.33,0.55,0,-0.35,-0.98,0.06,0.24,0.038,,
12/15/23,04:29:34PM,16.788,64.1,50148,8.33,0.56,0,-0.35,-0.99,0.05,0.2,0.038,,
12/15/23,04:29:35PM,16.788,64.1,50148,8.33,0.58,0,-0.36,-1.02,0.05,0.19,0.038,,
12/15/23,04:29:36PM,16.788,64.1,50148,8.33,0.59,0,-0.37,-1.04,0.05,0.19,0.038,,
12/15/23,04:29:37PM,16.788,64.1,50149,8.33,0.61,0,-0.37,-1.03,0.05,0.18,0.038,,
12/15/23,04:29:38PM,16.788,64.1,50149,8.33,0.63,0,-0.36,-1.02,0.04,0.17,0.038,,
12/15/23,04:29:39PM,16.788,64.1,50149,8.33,0.64,0,-0.39,-1.08,0.03,0.14,0.038,,
12/15/23,04:29:40PM,16.788,64.1,50149,8.33,0.64,0,-0.39,-1.1,0.04,0.15,0.038,,
12/15/23,04:29:41PM,16.788,64.1,50149,8.33,0.64,0,-0.38,-1.07,0.04,0.15,0.038,,
12/15/23,04:29:42PM,16.788,64.1,50149,8.33,0.64,0,-0.39,-1.08,0.04,0.16,0.038,,
12/15/23,04:29:43PM,16.788,64.1,50149,8.33,0.63,0,-0.38,-1.08,0.04,0.16,0.038,,
12/15/23,04:29:44PM,16.788,64.1,50149,8.33,0.62,0,-0.39,-1.1,0.04,0.17,0.038,,
12/15/23,04:29:45PM,16.788,64.1,50150,8.33,0.6,0,-0.39,-1.11,0.04,0.17,0.038,,
12/15/23,04:29:46PM,16.789,64.1,50150,8.33,0.58,0,-0.38,-1.06,0.04,0.15,0.038,,
12/15/23,04:29:47PM,16.789,64.1,50150,8.33,0.55,0,-0.38,-1.06,0.04,0.15,0.038,,
12/15/23,04:29:48PM,16.789,64.1,50150,8.33,0.54,0,-0.39,-1.09,0.04,0.15,0.038,,
12/15/23,04:29:49PM,16.789,64.1,50149,8.33,0.52,0,-0.42,-1.17,0.04,0.17,0.038,,
12/15/23,04:29:50PM,16.789,64.1,50149,8.33,0.5,0,-0.43,-1.2,0.04,0.14,0.038,,
12/15/23,04:29:51PM,16.789,64.1,50149,8.33,0.46,0,-0.44,-1.23,0.03,0.12,0.038,,
12/15/23,04:29:52PM,16.789,64.1,50149,8.33,0.43,0,-0.43,-1.21,0.04,0.14,0.038,,
12/15/23,04:29:53PM,16.789,64.1,50149,8.33,0.41,0,-0.45,-1.26,0.03,0.14,0.038,,
12/15/23,04:29:54PM,16.789,64.1,50149,8.33,0.4,0,-0.45,-1.25,0.04,0.14,0.038,,
12/15/23,04:29:55PM,16.789,64.1,50149,8.33,0.38,0,-0.43,-1.19,0.03,0.14,0.038,,
12/15/23,04:29:56PM,16.789,64.1,50148,8.33,0.37,0,-0.43,-1.19,0.04,0.15,0.038,,
12/15/23,04:29:57PM,16.789,64.1,50148,8.33,0.37,0,-0.43,-1.21,0.04,0.16,0.038,,
12/15/23,04:29:58PM,16.789,64.1,50148,8.33,0.36,0,-0.42,-1.17,0.03,0.13,0.038,,
12/15/23,04:29:59PM,16.789,64.1,50148,8.33,0.36,0,-0.42,-1.18,0.03,0.12,0.038,,
12/15/23,04:30:00PM,16.789,64.1,50148,8.33,0.36,0,-0.42,-1.19,0.03,0.12,0.038,,
12/15/23,04:30:01PM,16.789,64,50148,8.33,0.35,0,-0.42,-1.18,0.03,0.13,0.038,,
12/15/23,04:30:02PM,16.789,64,50148,8.33,0.36,0,-0.43,-1.19,0.03,0.13,0.038,,
